country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
Guatemala;GTM;21/04/2021;1621100;1602820;18280;17400;16020;9;89;1;890;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;22/04/2021;1634380;1616080;18300;13280;12690;91;9;1;710;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;23/04/2021;1652710;1634310;18400;18330;10750;92;91;1;600;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;24/04/2021;;;;;11120;;;;620;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;25/04/2021;;;;;11570;;;;650;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;26/04/2021;1662090;1643680;18410;;10420;93;92;1;580;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;27/04/2021;1674470;1655490;18980;12380;10110;93;92;1;560;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;28/04/2021;1683670;1664690;18980;9200;8940;94;93;1;500;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;29/04/2021;1701090;1682110;18980;17420;9530;95;94;1;530;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;30/04/2021;1708330;1689350;18980;7240;7950;95;94;1;440;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;01/05/2021;1712670;1693690;18980;4340;8120;96;95;1;450;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;02/05/2021;1716950;1697970;18980;4280;8280;96;95;1;460;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;03/05/2021;1724900;1705910;18990;7950;8970;96;95;1;500;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;04/05/2021;1761020;1741520;19500;36120;12360;98;97;1;690;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala;GTM;05/05/2021;1823320;1800720;22600;62300;19950;102;101;1;1110;Moderna, Oxford/AstraZeneca;Ministry of Health;https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guernsey;GGY;24/01/2021;66730;61510;5220;;;995;917;78;;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;25/01/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;26/01/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;27/01/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;28/01/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;29/01/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;30/01/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;31/01/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;01/02/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;02/02/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;03/02/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;04/02/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;05/02/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;06/02/2021;;;;;6040;;;;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;07/02/2021;151350;120450;30900;;6040;2257;1796;461;90080;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;08/02/2021;;;;;6030;;;;89930;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;09/02/2021;;;;;6010;;;;89630;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;10/02/2021;;;;;5990;;;;89330;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;11/02/2021;;;;;5980;;;;89180;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;12/02/2021;;;;;5960;;;;88890;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;13/02/2021;;;;;5940;;;;88590;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;14/02/2021;192840;139500;53340;;5930;2876;208;796;88440;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;15/02/2021;;;;;5200;;;;77550;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;16/02/2021;;;;;4480;;;;66810;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;17/02/2021;;;;;3750;;;;55930;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;18/02/2021;;;;;3020;;;;45040;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;19/02/2021;;;;;2300;;;;34300;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;20/02/2021;;;;;1570;;;;23410;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;21/02/2021;;;;;850;;;;12680;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;22/02/2021;;;;;850;;;;12680;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;23/02/2021;200470;;;;850;299;;;12680;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;24/02/2021;;;;;1130;;;;16850;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;25/02/2021;;;;;1420;;;;21180;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;26/02/2021;;;;;1700;;;;25350;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;27/02/2021;;;;;1990;;;;29680;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;28/02/2021;;;;;2280;;;;34000;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;01/03/2021;;;;;2560;;;;38180;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;02/03/2021;220400;;;;2850;3287;;;42500;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;03/03/2021;;;;;3490;;;;52050;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;04/03/2021;;;;;4130;;;;61590;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;05/03/2021;;;;;4770;;;;71140;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;06/03/2021;;;;;5420;;;;80830;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;07/03/2021;;;;;6060;;;;90380;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;08/03/2021;;;;;6700;;;;99920;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;09/03/2021;;;;;7340;;;;109470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;10/03/2021;;;;;7340;;;;109470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;11/03/2021;;;;;7340;;;;109470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;12/03/2021;293830;215000;78830;;7340;4382;3206;1176;109470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;13/03/2021;;;;;6760;;;;100820;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;14/03/2021;;;;;6170;;;;92020;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;15/03/2021;;;;;5590;;;;83370;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;16/03/2021;;;;;5000;;;;74570;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;17/03/2021;;;;;4420;;;;65920;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;18/03/2021;;;;;3830;;;;57120;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;19/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;20/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;21/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;22/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;23/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;24/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;25/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;26/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;27/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;28/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;29/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;30/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;31/03/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;01/04/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;02/04/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;03/04/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;04/04/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;05/04/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;06/04/2021;;;;;3250;;;;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;07/04/2021;378290;295750;82540;;3250;5642;4411;1231;48470;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;08/04/2021;;;;;3610;;;;53840;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;09/04/2021;;;;;3960;;;;59060;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;10/04/2021;;;;;4320;;;;64430;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;11/04/2021;;;;;4680;;;;69800;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;12/04/2021;;;;;5040;;;;75170;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;13/04/2021;;;;;5400;;;;80530;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;14/04/2021;;;;;5750;;;;85750;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;15/04/2021;;;;;5750;;;;85750;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;16/04/2021;430070;315380;114690;;5750;6414;4704;171;85750;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;17/04/2021;;;;;6210;;;;92610;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;18/04/2021;;;;;6670;;;;99480;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;19/04/2021;;;;;7120;;;;106190;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guernsey;GGY;20/04/2021;465870;329690;136180;;7580;6948;4917;2031;113050;Oxford/AstraZeneca, Pfizer/BioNTech;Government of Guernsey;https://covid19.gov.gg/guidance/vaccine/stats
Guinea;GIN;19/03/2021;;252630;;;;;19;;;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;23/03/2021;;341780;;;;;26;;;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;31/03/2021;626450;599930;26520;;;48;46;2;;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;01/04/2021;;;;;27840;;;;2120;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;02/04/2021;;;;;27840;;;;2120;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;03/04/2021;;;;;27840;;;;2120;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;04/04/2021;;664390;;;27840;;51;;2120;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;05/04/2021;;676860;;;27840;;52;;2120;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;06/04/2021;;678630;;;27840;;52;;2120;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;07/04/2021;821350;725760;95590;;27840;63;55;7;2120;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;08/04/2021;;747600;;;28130;;57;;2140;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;09/04/2021;;767150;;;28420;;58;;2160;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;10/04/2021;;774330;;;28710;;59;;2190;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;11/04/2021;;;;;29000;;;;2210;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;12/04/2021;;794500;;;29280;;6;;2230;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;13/04/2021;;;;;29570;;;;2250;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;14/04/2021;;796650;;;29860;;61;;2270;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;15/04/2021;1060240;809920;250320;;29860;81;62;19;2270;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;16/04/2021;1092960;814290;278670;32720;30270;83;62;21;2300;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;17/04/2021;;;;;27530;;;;2100;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;18/04/2021;;;;;24800;;;;1890;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;19/04/2021;1125060;827380;297680;;22060;86;63;23;1680;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;20/04/2021;1142970;830350;312620;17910;20350;87;63;24;1550;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;21/04/2021;1161130;833240;327890;18160;18680;88;63;25;1420;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;22/04/2021;1245010;872880;372130;83880;26400;95;66;28;2010;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;23/04/2021;;;;;25180;;;;1920;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;24/04/2021;1293450;898270;395180;;27110;98;68;3;2060;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
Guinea;GIN;25/04/2021;1294240;898740;395500;790;25700;99;68;3;1960;Sputnik V;National Health Security Agency;https://twitter.com/anss_guinee/status/1390199665090613248
